operator_id,permit_id,account_holder,installation_name,regulator,account_status,first_year,last_year,nace_code,nace_description,regulated_activity,cps_scope,cps_scope_rule,recorded_emissions_2021,recorded_emissions_2022,recorded_emissions_2023,recorded_emissions_2024,surrender_status_2021,surrender_status_2022,surrender_status_2023,surrender_status_2024,alloc_entitlement_2025,alloc_delivered_2025,alloc_entitlement_2026,alloc_delivered_2026
1000462,UK-D-IN-13833,TAQA Bratani Limited,East Brae,OPRED,OPEN,2021,,620,Extraction of natural gas,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,93428.0,105316.0,107856.0,112881.0,A,A,A,A,30483,30483,0,0
1000463,UK-D-IN-13688,Ithaca (NE) E&P Limited,Cygnus Alpha Platform,OPRED,OPEN,2021,,620,Extraction of natural gas,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,22714.0,58505.0,67165.0,66952.0,A,A,A,A,11569,11569,11569,11569
1000464,UK-D-IN-13590,ONE-DYAS UK Limited,"Sean PP, PD",OPRED,OPEN,2021,,620,Extraction of natural gas,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,63746.0,56293.0,51734.0,33298.0,A,A,A,A,9010,9010,9010,9010
1000465,UK-D-IN-13180,Perenco UK Limited,Cleeton,OPRED,OPEN,2021,,620,Extraction of natural gas,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,12943.0,12669.0,8705.0,3912.0,A,A,A,A,0,0,0,0
1000466,DTI1900,Perenco UK Limited,Indefatigable 49/23A,OPRED,CLOSED,2021,2021,620,Extraction of natural gas,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,1417.0,,,,A,,A,,0,0,0,0
1000467,DTI2000,Perenco UK Limited,Leman 49/27A,OPRED,CLOSED,2021,2021,620,Extraction of natural gas,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,1340.0,,,,A,,A,,0,0,0,0
1000468,DTI4400,Perenco UK Limited,Ravenspurn North,OPRED,CLOSED,2021,2021,620,Extraction of natural gas,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,775.0,,,,A,,A,,0,0,0,0
1000469,UK-D-IN-13184,Perenco UK Limited,Trent,OPRED,OPEN,2021,,620,Extraction of natural gas,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,344.0,225.0,263.0,8.0,A,A,A,A,0,0,0,0
1000470,DTI9999,Premier Oil E&P UK Ltd,Balmoral FPV,OPRED,CLOSED,2021,2021,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,13284.0,,,,A,,A,,0,0,0,0
1000471,UK-D-IN-13433,Premier Oil UK Limited,BW Catcher,OPRED,OPEN,2021,,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,156756.0,149101.0,147146.0,145842.0,A,A,A,A,30528,30528,30528,30528
1000472,UK-D-IN-13218,Premier Oil UK Limited,Solan,OPRED,OPEN,2021,,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,32003.0,35350.0,33159.0,29428.0,A,A,A,A,7261,7261,0,0
1000473,UK-D-IN-13204,Repsol North Sea Limited,Fulmar Alpha,OPRED,OPEN,2021,,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,78433.0,75711.0,69642.0,65818.0,A,A,A,A,0,0,0,0
1000474,UK-D-IN-13199,Repsol Resources UK Limited,Auk Alpha,OPRED,OPEN,2021,,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,50141.0,39614.0,35403.0,30100.0,A,A,A,A,20801,20801,20801,20801
1000475,UK-D-IN-13200,Repsol Resources UK Limited,Bleo Holm FPSO,OPRED,OPEN,2021,,620,Extraction of natural gas,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,122446.0,82439.0,104740.0,102819.0,A,A,A,A,12365,16564,12365,12365
1000476,UK-D-IN-13202,Repsol Resources UK Limited,Claymore Alpha,OPRED,OPEN,2021,,620,Extraction of natural gas,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,152661.0,192993.0,179196.0,188942.0,A,A,A,A,64403,64403,64403,64403
1000477,UK-D-IN-13203,Repsol Resources UK Limited,Clyde Alpha,OPRED,OPEN,2021,,620,Extraction of natural gas,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,121131.0,99394.0,55624.0,51660.0,A,A,A,A,34070,34070,34070,34070
1000478,UK-D-IN-13205,Repsol Resources UK Limited,Montrose Alpha,OPRED,OPEN,2021,,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,125438.0,133144.0,124532.0,114507.0,A,A,A,A,51756,0,51756,0
1000479,UK-D-IN-13206,Repsol Resources UK Limited,Piper Bravo,OPRED,OPEN,2021,,620,Extraction of natural gas,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,243141.0,191329.0,186890.0,175894.0,A,A,A,A,45284,0,45284,0
1000480,UK-D-IN-13653,Serica Energy (UK) Limited,Bruce,OPRED,OPEN,2021,,620,Extraction of natural gas,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,208882.0,218567.0,179447.0,200221.0,A,A,A,A,46953,46953,46953,46953
1000481,UK-D-IN-13189,Shell UK Limited,Brent Charlie,OPRED,CLOSED,2021,2023,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,103294.0,33537.0,23847.0,,A,A,A,,0,0,0,0
1000482,UK-D-IN-13192,Shell UK Limited,Gannet Alpha,OPRED,OPEN,2021,,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,123871.0,99636.0,113492.0,117000.0,A,A,A,A,17374,17374,17374,17374
1000483,UK-D-IN-13193,Shell UK Limited,Leman Alpha,OPRED,OPEN,2021,,620,Extraction of natural gas,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,118311.0,121577.0,118935.0,127979.0,A,A,A,A,29643,29643,29643,29643
1000484,UK-D-IN-13194,Shell UK Limited,Nelson,OPRED,OPEN,2021,,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,167837.0,183807.0,189335.0,180802.0,A,A,A,A,66036,66036,66036,66036
1000485,DTI8600,Shell UK Limited,Pierce (Hawene Brim),OPRED,CLOSED,2021,2021,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,96979.0,,,,A,,A,,0,0,0,0
1000486,UK-D-IN-13197,Shell UK Limited,Shearwater,OPRED,OPEN,2021,,620,Extraction of natural gas,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,225657.0,301410.0,263855.0,187904.0,A,A,A,A,38189,38189,38189,38189
1000487,UK-D-IN-13198,Shell UK Limited,Sole Pit Clipper,OPRED,OPEN,2021,,620,Extraction of natural gas,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,125006.0,136816.0,113191.0,133562.0,A,A,A,A,24916,24916,24916,24916
1000488,DTI1010,Spirit Energy North Sea Oil Limited,Sevan Hummingbird FPSO,OPRED,CLOSED,2021,2022,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,75637.0,11966.0,,,A,A,,,0,0,0,0
1000489,UK-D-IN-13167,Spirit Energy Production UK Limited,Morecambe Central Processing Complex,OPRED,OPEN,2021,,620,Extraction of natural gas,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,89204.0,93790.0,87917.0,79357.0,A,A,A,A,13555,13555,13555,13555
1000490,UK-D-IN-13209,TAQA Bratani Limited,Cormorant Alpha,OPRED,OPEN,2021,,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,128511.0,125033.0,131274.0,99879.0,A,A,A,A,0,28667,0,0
1000491,UK-D-IN-13210,TAQA Bratani Limited,Eider Alpha,OPRED,CLOSED,2021,2024,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,10686.0,14903.0,13530.0,3197.0,A,A,A,A,0,0,0,0
1000492,UK-D-IN-13208,TAQA Bratani Limited,Harding,OPRED,OPEN,2021,,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,86226.0,83114.0,77311.0,83491.0,A,A,A,A,11582,11582,11582,11582
1000493,UK-D-IN-13211,TAQA Bratani Limited,North Cormorant,OPRED,OPEN,2021,2025,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,158381.0,133276.0,116660.0,57420.0,A,A,A,A,49730,49730,0,0
1000494,UK-D-IN-13212,TAQA Bratani Limited,Tern Alpha,OPRED,OPEN,2021,2024,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,180551.0,174868.0,141359.0,45406.0,A,A,A,A,0,0,0,0
1000495,UK-D-IN-13584,TOTALENERGIES E&P NORTH SEA UK LIMITED,Ailsa FSO,OPRED,OPEN,2021,,620,Extraction of natural gas,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,20412.0,16679.0,12574.0,8796.0,A,A,A,A,123,123,123,123
1000496,UK-D-IN-13583,TOTALENERGIES E&P NORTH SEA UK LIMITED,Culzean,OPRED,OPEN,2021,,620,Extraction of natural gas,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,157772.0,164459.0,160573.0,150527.0,A,A,A,A,20942,20942,20942,20942
1000497,UK-D-IN-13769,NEO Energy Production UK Limited,Global Producer III,OPRED,OPEN,2021,,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,127746.0,126916.0,116653.0,116576.0,A,A,A,A,32839,42515,32839,32839
1000498,UK-D-IN-13171,TOTALENERGIES E&P NORTH SEA UK LIMITED,Gryphon Alpha,OPRED,OPEN,2021,,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,101677.0,114146.0,105598.0,113772.0,A,A,A,A,38773,38773,0,0
1000499,UK-D-IN-13213,TOTALENERGIES E&P UK LIMITED,Alwyn North Offshore Platform,OPRED,OPEN,2021,,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,213580.0,232763.0,209553.0,216777.0,A,A,A,A,28439,28439,28439,28439
1000500,UK-D-IN-13214,TOTALENERGIES E&P UK LIMITED,Elgin PUQ Offshore Platform,OPRED,OPEN,2021,,620,Extraction of natural gas,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,361652.0,399887.0,374576.0,307885.0,A,A,A,A,129615,129615,129615,129615
1000501,UK-D-IN-13586,Prax Upstream Limited,Aoka Mizu,OPRED,OPEN,2021,,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R2_offshore,121035.0,95148.0,79326.0,72472.0,A,A,A,A,85792,85792,85792,85792
1000502,UK-S-IN-12388,Ardagh Glass Limited,Ardagh Glass Limited,SEPA,OPEN,2021,,2313,Manufacture of hollow glass,MANUFACTURE_OF_GLASS,CPS_NOT_APPLICABLE,R7_process_activity,69004.0,68847.0,64406.0,67225.0,A,A,A,A,41134,41134,41134,41134
1000503,UK-S-IN-14969,UOG UTILITIES SUPPLY COMPANY LTD,UOG UTILITIES SUPPLY COMPANY LTD,SEPA,OPEN,2021,,8542,Tertiary education,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,13296.0,14039.0,13911.0,12150.0,A,A,A,A,2136,2136,2136,2136
1000505,UK-S-IN-15147,Devonport Royal Dockyard Limited,HM Naval Base Clyde (Faslane),SEPA,OPEN,2021,,8422,Defence activities ,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,17377.0,15354.0,11937.0,11755.0,A,A,A,A,2381,2381,2381,2381
1000507,UK-S-IN-12375,Shell UK Limited,Shell UK Limited St Fergus Gas Plant,SEPA,OPEN,2021,,620,Extraction of natural gas,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,277290.0,312964.0,291848.0,288075.0,A,A,A,A,109115,109115,109115,109115
1000508,UK-S-IN-12403,GNI (UK) Limited,Brighouse Bay Compressor Station,SEPA,OPEN,2021,,3522,Distribution of gaseous fuels through mains,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,47401.0,48624.0,48030.0,54878.0,A,A,A,A,11452,11452,11452,11452
1000509,UK-S-IN-12358,National Gas Transmission Plc,Aberdeen Compressor Station,SEPA,OPEN,2021,,3522,Distribution of gaseous fuels through mains,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,37876.0,403.0,15542.0,36246.0,A,A,A,A,5791,5791,5791,5791
1000511,UK-S-IN-15148,Devonport Royal Dockyard Limited,HM Naval Base Clyde (Coulport),SEPA,OPEN,2021,,8422,Defence activities ,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,6666.0,5421.0,4742.0,5875.0,A,A,A,A,630,630,630,630
1000512,UK-S-IN-12360,Whyte and Mackay Limited,Invergordon Grain Distillery,SEPA,CLOSED,2021,2021,1101,"Distilling, rectifying and blending of spirits",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,7929.0,,,,A,,,,0,0,0,0
1000514,UK-S-IN-12342,INEOS Chemicals Grangemouth Limited,Grangemouth Chemicals,SEPA,OPEN,2021,,2014,Manufacture of other organic basic chemicals,PRODUCTION_OF_BULK_CHEMICALS,CPS_NOT_APPLICABLE,R7_process_activity,601917.0,625566.0,458344.0,392867.0,A,A,A,A,385463,483242,385463,385463
1000515,UK-S-IN-12370,Repsol Resources UK Limited,Flotta Oil Terminal,SEPA,OPEN,2021,,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,98517.0,88735.0,74690.0,71985.0,A,A,A,A,0,0,0,0
1000516,UK-S-IN-12382,The Caledonian Cheese Company Limited,The Caledonian Cheese Company Limited,SEPA,OPEN,2021,,1051,Operation of dairies and cheese making,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,10529.0,10273.0,10609.0,9981.0,A,A,A,A,0,0,0,0
1000517,UK-S-IN-12389,William Grant & Sons Distillers Limited,The Girvan Distillery,SEPA,OPEN,2021,,1101,"Distilling, rectifying and blending of spirits",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,68480.0,77403.0,77164.0,75362.0,A,A,A,A,9569,9569,12895,12895
1000518,UK-S-IN-14121,SSE Thermal Generation (Scotland) Ltd,Peterhead Power Station,SEPA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,1128268.0,1353356.0,619467.0,553086.0,A,A,A,A,0,0,0,0
1000519,UK-S-IN-12323,EDF Energy Nuclear Generation Limited,Torness Power Station,SEPA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,6561.0,3586.0,1933.0,2614.0,A,A,A,A,0,0,0,0
1000520,UK-S-IN-12387,UPM-Kymmene (UK) Limited,UPM-Kymmene (UK),SEPA,OPEN,2021,,1712,Manufacture of paper and paperboard,PRODUCTION_OF_PAPER_OR_CARDBOARD,CPS_NOT_APPLICABLE,R7_process_activity,13695.0,14031.0,16489.0,13026.0,A,A,A,A,40338,40338,40338,40338
1000522,UK-S-IN-12404,GNI (UK) Limited,Beattock Compressor Station,SEPA,OPEN,2021,,3522,Distribution of gaseous fuels through mains,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,41619.0,40939.0,42983.0,44490.0,A,A,A,A,9736,9736,9736,9736
1000523,UK-S-IN-12399,DSM Nutritional Products (UK) Limited,DSM Dalry,SEPA,OPEN,2021,,2110,Manufacture of basic pharmaceutical products,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,106372.0,99941.0,93266.0,86775.0,A,A,A,A,39216,39216,30762,30762
1000524,UK-S-IN-12335,Tarmac Cement Limited,Dunbar Plant,SEPA,OPEN,2021,,2351,Manufacture of cement,PRODUCTION_OF_CEMENT_CLINKER,CPS_NOT_APPLICABLE,R7_process_activity,458919.0,444023.0,458907.0,445190.0,A,A,A,A,421135,421135,421135,421135
1000525,UK-S-IN-12368,Scottish Hydro-Electric Power Distribution Plc,Kirkwall Power Station,SEPA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,1730.0,471.0,536.0,508.0,A,A,A,A,0,0,0,0
1000527,UK-S-IN-14159,Scottish Hydro-Electric Power Distribution Plc,Lerwick Power Station,SEPA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,72934.0,59858.0,71021.0,74277.0,A,A,A,A,0,0,0,0
1000529,UK-S-IN-12340,PETROINEOS Manufacturing Scotland Limited,Grangemouth Refining,SEPA,OPEN,2021,,1920,Manufacture of refined petroleum products,REFINING_OF_MINERAL_OIL,CPS_NOT_APPLICABLE,R7_process_activity,774802.0,1019780.0,737907.0,702099.0,A,A,A,A,441925,441925,0,0
1000530,UK-S-IN-12338,O-I GLASS LIMITED,O-I Glass Limited,SEPA,OPEN,2021,,2313,Manufacture of hollow glass,MANUFACTURE_OF_GLASS,CPS_NOT_APPLICABLE,R7_process_activity,120362.0,130115.0,120404.0,94829.0,A,A,A,A,53369,53369,53369,53369
1000531,UK-S-IN-12321,Kerry Ingredients (UK) Limited,Glenochil Yeast Factory,SEPA,OPEN,2021,,1089,Manufacture of other food products n.e.c.,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,29531.0,26866.0,20978.0,24946.0,A,A,A,A,3992,3992,3992,3992
1000534,UK-S-IN-12369,Scottish Hydro-Electric Power Distribution Plc,Battery Point Power Station,SEPA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,44760.0,716.0,2181.0,3189.0,A,A,A,A,0,0,0,0
1000535,UK-S-IN-12359,National Gas Transmission Plc,St. Fergus North Sea Gas Terminal,SEPA,OPEN,2021,,3522,Distribution of gaseous fuels through mains,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,47052.0,34572.0,47624.0,36692.0,A,A,A,A,9158,9158,9158,9158
1000536,UK-S-IN-12320,National Gas Transmission Plc,Kirriemuir Compressor Station,SEPA,OPEN,2021,,3522,Distribution of gaseous fuels through mains,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,3238.0,27500.0,6925.0,3123.0,A,A,A,A,1122,1122,1122,1122
1000537,UK-S-IN-12328,ExxonMobil Chemical Limited,Fife Ethylene Plant,SEPA,OPEN,2021,,2014,Manufacture of other organic basic chemicals,PRODUCTION_OF_BULK_CHEMICALS,CPS_NOT_APPLICABLE,R7_process_activity,686893.0,678637.0,694537.0,686913.0,A,A,A,A,272442,272442,272442,272442
1000543,UK-S-IN-12395,Raeburn Brick Limited,Raeburn Brick Limited,SEPA,OPEN,2021,,2332,"Manufacture of bricks, tiles and construction products, in baked clay",MANUFACTURE_OF_CERAMICS,CPS_NOT_APPLICABLE,R7_process_activity,5917.0,5797.0,4999.0,3963.0,A,A,A,A,2894,2894,2894,2894
1000544,UK-S-IN-12332,The North British Distillery Company Limited,The North British Distillery Company Limited,SEPA,OPEN,2021,,1101,"Distilling, rectifying and blending of spirits",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,30313.0,35111.0,36826.0,32192.0,A,A,A,A,6401,6401,6401,6401
1000545,UK-S-IN-12356,RWE Markinch Limited,Markinch CHP,SEPA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,7829.0,8573.0,8071.0,12759.0,A,A,A,A,0,0,0,0
1000547,UK-S-IN-12319,National Gas Transmission Plc,Bathgate 2 Compressor Station,SEPA,OPEN,2021,,3522,Distribution of gaseous fuels through mains,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,25496.0,62790.0,47397.0,17916.0,A,A,A,A,7312,7312,7312,7312
1000549,UK-S-IN-12350,Shell UK Limited,Shell UK Limited Fife NGL Plant,SEPA,OPEN,2021,,1920,Manufacture of refined petroleum products,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,134795.0,129005.0,123747.0,140140.0,A,A,A,A,81694,81694,81694,81694
1000550,UK-S-IN-12341,INEOS Infrastructure (Grangemouth) Limited,Grangemouth Infrastructure,SEPA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,563653.0,529676.0,427170.0,369142.0,A,A,A,A,0,0,0,0
1000551,UK-S-IN-12381,EDF Energy Nuclear Generation Limited,Hunterston B Power Station,SEPA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,1854.0,3044.0,2646.0,2666.0,A,A,A,A,0,0,0,0
1000552,UK-S-IN-12322,Versalis UK Limited,Versalis UK limited,SEPA,OPEN,2021,2025,2219,Manufacture of other rubber products,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,56871.0,44527.0,34158.0,16197.0,A,A,A,A,0,0,0,0
1000553,UK-S-IN-12589,Wyman-Gordon Limited,Wyman-Gordon Limited,SEPA,CLOSED,2021,2022,2550,"Forging, pressing, stamping and roll-forming of metal; powder metallurgy",PRODUCTION_OR_PROCESSING_OF_FERROUS_METALS,CPS_NOT_APPLICABLE,R7_process_activity,8628.0,3622.0,,,A,A,,,0,0,0,0
1000554,UK-S-IN-12614,SMW Limited,Daldowie Fuel Plant,SEPA,OPEN,2021,,3821,Treatment and disposal of non-hazardous waste,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,20168.0,22315.0,19988.0,19685.0,A,A,A,A,2646,2646,2646,2646
1000556,UK-S-IN-12638,Tarmac Trading Limited,Hillwood Asphalt,SEPA,OPEN,2021,,2399,Manufacture of other non-metallic mineral products n.e.c.,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,4408.0,4579.0,3791.0,3862.0,A,A,A,A,3123,3123,3123,3123
1000558,UK-S-IN-12687,WEST FRASER EUROPE LIMITED,Norbord Inverness,SEPA,OPEN,2021,,1621,Manufacture of veneer sheets and wood-based panels,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,338.0,412.0,626.0,372.0,A,A,A,A,39233,39233,39233,39233
1000559,UK-S-IN-12704,Aggregate Industries UK Limited,Duntilland,SEPA,OPEN,2021,2024,2399,Manufacture of other non-metallic mineral products n.e.c.,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,3440.0,3728.0,1729.0,0.0,A,A,A,A,0,0,0,0
1000560,UK-S-IN-12718,Diageo Scotland Limited,Glenlossie Distillery Complex,SEPA,OPEN,2021,,1101,"Distilling, rectifying and blending of spirits",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,7459.0,6673.0,6340.0,5771.0,A,A,A,A,2383,2383,0,0
1000561,UK-S-IN-12733,Chivas Brothers Limited,Strathclyde Distillery,SEPA,OPEN,2021,,1101,"Distilling, rectifying and blending of spirits",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,19675.0,27081.0,23110.0,16314.0,A,A,A,A,4225,4225,4225,4225
1000564,UK-S-IN-12758,TOTALENERGIES E&P UK LIMITED,Shetland Gas Plant (SGP),SEPA,OPEN,2021,,620,Extraction of natural gas,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,127215.0,123403.0,118428.0,106258.0,A,A,A,A,22739,22739,22739,22739
1000567,UK-S-IN-12937,SmithKline Beecham Limited,GSK Irvine,SEPA,OPEN,2021,,2110,Manufacture of basic pharmaceutical products,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,29790.0,30114.0,27304.0,18521.0,A,A,A,A,14691,14691,14691,14691
1000568,UK-S-IN-13049,Equans FM Limited,Sullom Voe Terminal Energy Centre,SEPA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,180832.0,167952.0,163407.0,158497.0,A,A,A,A,0,0,0,0
1000569,UK-S-IN-13252,Grangemouth CHP Limited,Grangemouth CHP,SEPA,OPEN,2021,,3511,Production of electricity,COMBUSTION_OF_FUELS,CPS_COVERED,R5_electricity_combustion,513623.0,512707.0,550994.0,401062.0,A,A,A,A,0,0,0,0
1000572,UK-S-IN-13281,Hillhouse Quarry Group Limited,Hillhouse Quarry,SEPA,OPEN,2021,,811,"Quarrying of ornamental and building stone, limestone, gypsum, chalk and slate",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,7362.0,5720.0,6480.0,5992.0,A,A,A,A,3931,3931,3931,3931
1000573,UK-S-IN-13319,Diageo Scotland Limited,Cameronbridge Distillery,SEPA,OPEN,2021,,1101,"Distilling, rectifying and blending of spirits",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,35916.0,40436.0,40788.0,37009.0,A,A,A,A,7255,7255,7255,7255
1000574,UK-S-IN-13320,WEST FRASER EUROPE LIMITED,Norbord Cowie,SEPA,OPEN,2021,,1621,Manufacture of veneer sheets and wood-based panels,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,72344.0,54678.0,59850.0,58803.0,A,A,A,A,63993,63993,63993,63993
1000575,UK-S-IN-13322,PX Limited,NSMP St Fergus Gas Terminal,SEPA,OPEN,2021,,620,Extraction of natural gas,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,42632.0,45681.0,43820.0,47050.0,A,A,A,A,8638,8638,8638,8638
1000576,UK-S-IN-13349,Egger (UK) Limited,Egger Barony,SEPA,OPEN,2021,,1621,Manufacture of veneer sheets and wood-based panels,COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,22957.0,21783.0,22095.0,22390.0,A,A,A,A,29095,29095,29095,29095
1000577,UK-S-IN-13350,William Grant & Sons Distillers Limited,Glenfiddich Distillery,SEPA,OPEN,2021,,1101,"Distilling, rectifying and blending of spirits",COMBUSTION_OF_FUELS,CPS_NOT_APPLICABLE,R6_industrial_combustion,41677.0,45750.0,43843.0,45952.0,A,A,A,A,10486,10486,10486,10486
1000578,UK-S-IN-13392,Liberty Steel Dalzell Limited,Dalzell Works,SEPA,OPEN,2021,,2410,Manufacture of basic iron and steel and of ferro-alloys ,PRODUCTION_OR_PROCESSING_OF_FERROUS_METALS,CPS_NOT_APPLICABLE,R7_process_activity,9013.0,6926.0,6446.0,2793.0,A,A,A,A,3493,3493,3493,3493
